ID,Local_ID,Language_ID,Parameter_ID,Value,Form,Segments,Comment,Source,Cognacy,Loan,Graphemes,Profile
kisedje-432_tell-2,,kisedje,432_tell,j a r ẽ n,j a r ẽ n,,,,1764,,,
tapayuna-432_tell-1,,tapayuna,432_tell,j a r ẽ,j a r ẽ,,,,1764,,,
tapayuna-432_tell-2,,tapayuna,432_tell,j a r ẽ j,j a r ẽ j,,,,1764,,,
parkateje-432_tell-1,,parkateje,432_tell,j a r ẽ,j a r ẽ,,,,1764,,,
parkateje-432_tell-2,,parkateje,432_tell,j a r ẽ n,j a r ẽ n,,,,1764,,,
canelakraho-432_tell-1,,canelakraho,432_tell,j a r ẽ,j a r ẽ,,,,1764,,,
canelakraho-432_tell-2,,canelakraho,432_tell,j a r ẽ n,j a r ẽ n,,,,1764,,,
gaviaopyhcopji-432_tell-1,,gaviaopyhcopji,432_tell,j ãː r ẽ,j ãː r ẽ,,,,1764,,,
gaviaopyhcopji-432_tell-2,,gaviaopyhcopji,432_tell,j ãː r ẽ n,j ãː r ẽ n,,,,1764,,,
mebengokre-842_getsexuallyaroused-1,,mebengokre,842_getsexuallyaroused,k u r ẽ,k u r ẽ,,,,731,,,
apinaye-842_getsexuallyaroused-1,,apinaye,842_getsexuallyaroused,k u r ẽ,k u r ẽ,,,,731,,,
apinaye-842_getsexuallyaroused-2,,apinaye,842_getsexuallyaroused,k u r ẽ ñ,k u r ẽ ñ,,,,731,,,
parkateje-842_getsexuallyaroused-1,,parkateje,842_getsexuallyaroused,k u r ê,k u r ê,,,,731,,,
parkateje-842_getsexuallyaroused-2,,parkateje,842_getsexuallyaroused,k u r ê n,k u r ê n,,,,731,,,
canelakraho-842_getsexuallyaroused-1,,canelakraho,842_getsexuallyaroused,k u r ẽ,k u r ẽ,,,,731,,,
gaviaopyhcopji-842_getsexuallyaroused-1,,gaviaopyhcopji,842_getsexuallyaroused,k o̤ː r ẽ,k o̤ː r ẽ,,,,731,,,
mebengokre-429_swim-1,,mebengokre,429_swim,r ê,r ê,,,,1732,,,
apinaye-429_swim-1,,apinaye,429_swim,r ê,r ê,,,,1732,,,
kisedje-429_swim-1,,kisedje,429_swim,r ê,r ê,,,,1732,,,
tapayuna-429_swim-1,,tapayuna,429_swim,r ê,r ê,,,,1732,,,
parkateje-429_swim-1,,parkateje,429_swim,r ê,r ê,,,,1732,,,
canelakraho-429_swim-1,,canelakraho,429_swim,r ê,r ê,,,,1732,,,
gaviaopyhcopji-429_swim-1,,gaviaopyhcopji,429_swim,r iː,r iː,,,,1732,,,
mebengokre-110_cross-1,,mebengokre,110_cross,r ê r,r ê r,,,,431,,,
kisedje-110_cross-1,,kisedje,110_cross,r ê r,r ê r,,,,431,,,
tapayuna-110_cross-1,,tapayuna,110_cross,r ê r,r ê r,,,,431,,,
parkateje-110_cross-1,,parkateje,110_cross,r ê r,r ê r,,,,431,,,
canelakraho-110_cross-1,,canelakraho,110_cross,r ê r,r ê r,,,,431,,,
mebengokre-976_source-1,,mebengokre,976_source,j a r ê,j a r ê,,,,1626,,,
apinaye-976_source-1,,apinaye,976_source,j a r ê,j a r ê,,,,1626,,,
tapayuna-976_source-1,,tapayuna,976_source,j a r ê,j a r ê,,,,1626,,,
parkateje-976_source-1,,parkateje,976_source,j a r ê,j a r ê,,,,1626,,,
canelakraho-976_source-1,,canelakraho,976_source,j a r ê,j a r ê,,,,1626,,,
gaviaopyhcopji-976_source-1,,gaviaopyhcopji,976_source,j a r iː,j a r iː,,,,1626,,,
mebengokre-638_digupsingular-1,,mebengokre,638_digupsingular,j a r ê,j a r ê,,,,503,,,
mebengokre-638_digupsingular-2,,mebengokre,638_digupsingular,j a r ê ñ,j a r ê ñ,,,,503,,,
apinaye-638_digupsingular-1,,apinaye,638_digupsingular,j a r ê,j a r ê,,,,503,,,
apinaye-638_digupsingular-2,,apinaye,638_digupsingular,j a r ê ñ,j a r ê ñ,,,,503,,,
kisedje-638_digupsingular-1,,kisedje,638_digupsingular,j a r ê,j a r ê,,,,503,,,
kisedje-638_digupsingular-2,,kisedje,638_digupsingular,j a r ê n,j a r ê n,,,,503,,,
parkateje-638_digupsingular-1,,parkateje,638_digupsingular,j a r ê,j a r ê,,,,503,,,
parkateje-638_digupsingular-2,,parkateje,638_digupsingular,j a r ê n,j a r ê n,,,,503,,,
canelakraho-638_digupsingular-1,,canelakraho,638_digupsingular,j a r ê,j a r ê,,,,503,,,
canelakraho-638_digupsingular-2,,canelakraho,638_digupsingular,j a r ê n,j a r ê n,,,,503,,,
gaviaopyhcopji-638_digupsingular-1,,gaviaopyhcopji,638_digupsingular,j aː r i,j aː r i,,,,503,,,
gaviaopyhcopji-638_digupsingular-2,,gaviaopyhcopji,638_digupsingular,j aː r i n,j aː r i n,,,,503,,,
mebengokre-1303_weed-1,,mebengokre,1303_weed,k a r ê,k a r ê,,,,1937,,,
mebengokre-1303_weed-2,,mebengokre,1303_weed,k a r ê r,k a r ê r,,,,1937,,,
apinaye-1303_weed-1,,apinaye,1303_weed,k a r ê,k a r ê,,,,1937,,,
tapayuna-1303_weed-1,,tapayuna,1303_weed,k a h r ê,k a h r ê,,,,1937,,,
tapayuna-1303_weed-2,,tapayuna,1303_weed,k a h r ê h r ê,k a h r ê h r ê,,,,1937,,,
parkateje-1303_weed-1,,parkateje,1303_weed,k a r ê,k a r ê,,,,1937,,,
parkateje-1303_weed-2,,parkateje,1303_weed,k a r ê r,k a r ê r,,,,1937,,,
canelakraho-1303_weed-1,,canelakraho,1303_weed,k a r ê,k a r ê,,,,1937,,,
canelakraho-1303_weed-2,,canelakraho,1303_weed,k a r ê r,k a r ê r,,,,1937,,,
gaviaopyhcopji-1303_weed-1,,gaviaopyhcopji,1303_weed,k aː r i,k aː r i,,,,1937,,,
mebengokre-1565_donotlike-1,,mebengokre,1565_donotlike,k u r ê,k u r ê,,,,516,,,
apinaye-1565_donotlike-1,,apinaye,1565_donotlike,k u r ê,k u r ê,,,,516,,,
parkateje-1565_donotlike-1,,parkateje,1565_donotlike,k u r ê,k u r ê,,,,516,,,
canelakraho-1565_donotlike-1,,canelakraho,1565_donotlike,k u r ê,k u r ê,,,,516,,,
gaviaopyhcopji-1565_donotlike-1,,gaviaopyhcopji,1565_donotlike,k o̤ r i,k o̤ r i,,,,516,,,
mebengokre-401_smoke-1,,mebengokre,401_smoke,k a r i ñ + ô,k a r i ñ + ô,,,,1586,,,
apinaye-401_smoke-1,,apinaye,401_smoke,k a r ê n,k a r ê n,,,,1586,,,
kisedje-401_smoke-1,,kisedje,401_smoke,k a r ê n,k a r ê n,,,,1586,,,
tapayuna-401_smoke-1,,tapayuna,401_smoke,k a r ê t,k a r ê t,,,,1586,,,
gaviaopyhcopji-401_smoke-1,,gaviaopyhcopji,401_smoke,k a r i n,k a r i n,,,,1586,,,
mebengokre-1134_locative-1,,mebengokre,1134_locative,r i,r i,,,,1034,,,
apinaye-1134_locative-1,,apinaye,1134_locative,r i,r i,,,,1034,,,
kisedje-1134_locative-1,,kisedje,1134_locative,r i,r i,,,,1034,,,
tapayuna-712_inthemiddle-1,,tapayuna,712_inthemiddle,ñ ĩ h ô k + r i,ñ ĩ h ô k + r i,,,,897,,,
parkateje-486_where-1,,parkateje,486_where,j õ + r ĩ,j õ + r ĩ,,,,1946,,,
canelakraho-1134_locative-1,,canelakraho,1134_locative,r i,r i,,,,1034,,,
gaviaopyhcopji-1134_locative-1,,gaviaopyhcopji,1134_locative,r e,r e,,,,1034,,,
mebengokre-273_look-1,,mebengokre,273_look,r ĩ t,r ĩ t,,,,1042,,,
apinaye-273_look-1,,apinaye,273_look,r ĩ t,r ĩ t,,,,1042,,,
kisedje-273_look-1,,kisedje,273_look,r i t,r i t,,,,1042,,,
tapayuna-273_look-1,,tapayuna,273_look,r i t,r i t,,,,1042,,,
parkateje-273_look-1,,parkateje,273_look,r ĩ t,r ĩ t,,,,1042,,,
canelakraho-273_look-1,,canelakraho,273_look,r ĩ t,r ĩ t,,,,1042,,,
gaviaopyhcopji-273_look-1,,gaviaopyhcopji,273_look,r ẽ̤ t,r ẽ̤ t,,,,1042,,,
mebengokre-718_jump-1,,mebengokre,718_jump,j a r ĩ,j a r ĩ,,,,938,,,
apinaye-718_jump-1,,apinaye,718_jump,j a r ĩ,j a r ĩ,,,,938,,,
kisedje-718_jump-1,,kisedje,718_jump,j a r ĩ,j a r ĩ,,,,938,,,
parkateje-718_jump-2,,parkateje,718_jump,j a r ĩ,j a r ĩ,,,,938,,,
gaviaopyhcopji-718_jump-2,,gaviaopyhcopji,718_jump,j ãː r ẽ̤,j ãː r ẽ̤,,,,938,,,
mebengokre-1421_rise-1,,mebengokre,1421_rise,j a r ĩ,j a r ĩ,,,,1422,,,
apinaye-1421_rise-1,,apinaye,1421_rise,j a r ĩ,j a r ĩ,,,,1422,,,
kisedje-1421_rise-1,,kisedje,1421_rise,j a r ĩ,j a r ĩ,,,,1422,,,
parkateje-1421_rise-1,,parkateje,1421_rise,j a r ĩ n,j a r ĩ n,,,,1422,,,
parkateje-1421_rise-2,,parkateje,1421_rise,j a r ĩ,j a r ĩ,,,,1422,,,
canelakraho-1421_rise-1,,canelakraho,1421_rise,j a r ĩ,j a r ĩ,,,,1422,,,
gaviaopyhcopji-1421_rise-1,,gaviaopyhcopji,1421_rise,j ãː r ẽ̤,j ãː r ẽ̤,,,,1422,,,
mebengokre-1185_fornothing-1,,mebengokre,1185_fornothing,a r ĩ k,a r ĩ k,,,,697,,,
apinaye-1166_stay-1,,apinaye,1166_stay,a r ĩ k,a r ĩ k,,,,1670,,,
kisedje-1166_stay-1,,kisedje,1166_stay,a r ĩ ŋ,a r ĩ ŋ,,,,1670,,,
kisedje-1175_any-1,,kisedje,1175_any,a r ĩ ŋ,a r ĩ ŋ,,,,60,,,
parkateje-1166_stay-1,,parkateje,1166_stay,a r ĩ k,a r ĩ k,,,,1670,,,
canelakraho-1478_calm-1,,canelakraho,1478_calm,k a r ĩ k,k a r ĩ k,,,,287,,,
gaviaopyhcopji-1478_calm-1,,gaviaopyhcopji,1478_calm,k aː r ẽ̤ k,k aː r ẽ̤ k,,,,287,,,
gaviaopyhcopji-1442_abandoned-1,,gaviaopyhcopji,1442_abandoned,aː r ẽ̤ k + r e,aː r ẽ̤ k + r e,,,,19,,,
apinaye-783_remain-3,,apinaye,783_remain,c ə r ĩ k,c ə r ĩ k,,,,1398,,,
mebengokre-756_behangingplural-1,,mebengokre,756_behangingplural,a r î,a r î,,,,147,,,
apinaye-303_net-1,,apinaye,303_net,a r î + c ə,a r î + c ə,,,,1168,,,
kisedje-756_behangingplural-1,,kisedje,756_behangingplural,j a r î,j a r î,,,,147,,,
parkateje-303_net-1,,parkateje,303_net,a r î + c ə,a r î + c ə,,,,1168,,,
canelakraho-756_behangingplural-1,,canelakraho,756_behangingplural,j a r î,j a r î,,,,147,,,
gaviaopyhcopji-756_behangingplural-1,,gaviaopyhcopji,756_behangingplural,j a r e̤ j,j a r e̤ j,,,,147,,,
mebengokre-690_xexeu-1,,mebengokre,690_xexeu,p ê j ə + t i,p ê j ə + t i,,,,1991,,,
apinaye-690_xexeu-1,,apinaye,690_xexeu,p ê ə + t i,p ê ə + t i,,,,1991,,,
tapayuna-690_xexeu-1,,tapayuna,690_xexeu,h w e t ə + c i,h w e t ə + c i,,,,1991,,,
parkateje-690_xexeu-1,,parkateje,690_xexeu,p ê h ə + t i,p ê h ə + t i,,,,1991,,,
canelakraho-690_xexeu-1,,canelakraho,690_xexeu,p ê h ə + t i,p ê h ə + t i,,,,1991,,,
gaviaopyhcopji-690_xexeu-1,,gaviaopyhcopji,690_xexeu,p iː h əː + r e,p iː h əː + r e,,,,1991,,,
apinaye-36_basket-1,,apinaye,36_basket,k a v ə,k a v ə,,,,136,,,
kisedje-36_basket-1,,kisedje,36_basket,k ô s ə,k ô s ə,,,,136,,,
tapayuna-36_basket-1,,tapayuna,36_basket,k u t ə,k u t ə,,,,136,,,
parkateje-36_basket-1,,parkateje,36_basket,k ə h ə,k ə h ə,,,,136,,,
canelakraho-36_basket-1,,canelakraho,36_basket,kʰ ə h ə,kʰ ə h ə,,,,136,,,
gaviaopyhcopji-36_basket-1,,gaviaopyhcopji,36_basket,kʰ əː h əː,kʰ əː h əː,,,,136,,,
mebengokre-1367_embarrassed-1,,mebengokre,1367_embarrassed,p i j a ə m,p i j a ə m,,,,579,,,
apinaye-1367_embarrassed-1,,apinaye,1367_embarrassed,p i j a ə m,p i j a ə m,,,,579,,,
kisedje-1367_embarrassed-1,,kisedje,1367_embarrassed,h w i j a s ə m,h w i j a s ə m,,,,579,,,
parkateje-1367_embarrassed-1,,parkateje,1367_embarrassed,p a h ə̃ m,p a h ə̃ m,,,,579,,,
canelakraho-1367_embarrassed-1,,canelakraho,1367_embarrassed,p a h ə m,p a h ə m,,,,579,,,
gaviaopyhcopji-1367_embarrassed-1,,gaviaopyhcopji,1367_embarrassed,p a h ə m,p a h ə m,,,,579,,,
mebengokre-1002_bigbird-1,,mebengokre,1002_bigbird,ə k,ə k,,,,196,,,
apinaye-1002_bigbird-1,,apinaye,1002_bigbird,ə k,ə k,,,,196,,,
kisedje-1002_bigbird-1,,kisedje,1002_bigbird,s ə k,s ə k,,,,196,,,
tapayuna-1002_bigbird-1,,tapayuna,1002_bigbird,t ə k,t ə k,,,,196,,,
parkateje-1002_bigbird-1,,parkateje,1002_bigbird,h ə k,h ə k,,,,196,,,
canelakraho-1002_bigbird-1,,canelakraho,1002_bigbird,h ə k,h ə k,,,,196,,,
gaviaopyhcopji-1002_bigbird-1,,gaviaopyhcopji,1002_bigbird,h ə k,h ə k,,,,196,,,
mebengokre-726_falcon-1,,mebengokre,726_falcon,ə k,ə k,,,,615,,,
apinaye-726_falcon-1,,apinaye,726_falcon,ə k,ə k,,,,615,,,
kisedje-726_falcon-1,,kisedje,726_falcon,s ə k,s ə k,,,,615,,,
tapayuna-726_falcon-1,,tapayuna,726_falcon,t ə k,t ə k,,,,615,,,
parkateje-726_falcon-1,,parkateje,726_falcon,h ə k,h ə k,,,,615,,,
canelakraho-726_falcon-1,,canelakraho,726_falcon,h ə k,h ə k,,,,615,,,
gaviaopyhcopji-726_falcon-1,,gaviaopyhcopji,726_falcon,h ə k,h ə k,,,,615,,,
mebengokre-29_bad-2,,mebengokre,29_bad,k ə k,k ə k,,,,120,,,
mebengokre-29_bad-3,,mebengokre,29_bad,k a ə k,k a ə k,,,,120,,,
apinaye-29_bad-2,,apinaye,29_bad,k a ə k,k a ə k,,,,120,,,
kisedje-29_bad-1,,kisedje,29_bad,k a s ə k,k a s ə k,,,,120,,,
tapayuna-29_bad-1,,tapayuna,29_bad,k a t ə k,k a t ə k,,,,120,,,
tapayuna-29_bad-2,,tapayuna,29_bad,k ə t ə k,k ə t ə k,,,,120,,,
parkateje-29_bad-1,,parkateje,29_bad,k a h ə k,k a h ə k,,,,120,,,
gaviaopyhcopji-29_bad-1,,gaviaopyhcopji,29_bad,k a h ə k,k a h ə k,,,,120,,,
mebengokre-379_seed-1,,mebengokre,379_seed,ʔ y,ʔ y,,,,1494,,,
apinaye-379_seed-1,,apinaye,379_seed,ʔ y,ʔ y,,,,1494,,,
kisedje-379_seed-1,,kisedje,379_seed,s y,s y,,,,1494,,,
tapayuna-379_seed-1,,tapayuna,379_seed,t y,t y,,,,1494,,,
parkateje-379_seed-1,,parkateje,379_seed,h y,h y,,,,1494,,,
canelakraho-379_seed-1,,canelakraho,379_seed,h y,h y,,,,1494,,,
gaviaopyhcopji-379_seed-1,,gaviaopyhcopji,379_seed,h ə,h ə,,,,1494,,,
mebengokre-845_peanut-1,,mebengokre,845_peanut,k a y + r e,k a y + r e,,,,1262,,,
apinaye-845_peanut-1,,apinaye,845_peanut,k a y,k a y,,,,1262,,,
kisedje-845_peanut-1,,kisedje,845_peanut,k a s y + m/b e ti,k a s y + m/b e ti,,,,1262,,,
tapayuna-845_peanut-1,,tapayuna,845_peanut,k a t y,k a t y,,,,1262,,,
parkateje-845_peanut-1,,parkateje,845_peanut,k a h y,k a h y,,,,1262,,,
canelakraho-845_peanut-1,,canelakraho,845_peanut,k a h y,k a h y,,,,1262,,,
gaviaopyhcopji-845_peanut-1,,gaviaopyhcopji,845_peanut,k aː h ə̤,k aː h ə̤,,,,1262,,,
mebengokre-164_fire-1,,mebengokre,164_fire,k w y,k w y,,,,657,,,
mebengokre-164_fire-2,,mebengokre,164_fire,k u w y,k u w y,,,,657,,,
apinaye-164_fire-1,,apinaye,164_fire,k u v y,k u v y,,,,657,,,
kisedje-164_fire-1,,kisedje,164_fire,k u s y,k u s y,,,,657,,,
tapayuna-164_fire-1,,tapayuna,164_fire,k u t y,k u t y,,,,657,,,
parkateje-164_fire-1,,parkateje,164_fire,k u h y,k u h y,,,,657,,,
canelakraho-164_fire-1,,canelakraho,164_fire,k u h y,k u h y,,,,657,,,
gaviaopyhcopji-164_fire-1,,gaviaopyhcopji,164_fire,k o̤ h ə̤,k o̤ h ə̤,,,,657,,,
gaviaopyhcopji-164_fire-2,,gaviaopyhcopji,164_fire,k ə̤ h ə̤,k ə̤ h ə̤,,,,657,,,
apinaye-724_sting-1,,apinaye,724_sting,p ê r y,p ê r y,,,,1683,,,
parkateje-724_sting-1,,parkateje,724_sting,p ê r h y,p ê r h y,,,,1683,,,
canelakraho-724_sting-1,,canelakraho,724_sting,p ê r h y,p ê r h y,,,,1683,,,
gaviaopyhcopji-724_sting-1,,gaviaopyhcopji,724_sting,p i r h ə̤,p i r h ə̤,,,,1683,,,
mebengokre-1152_weave-1,,mebengokre,1152_weave,k a y,k a y,,,,1934,,,
mebengokre-1152_weave-2,,mebengokre,1152_weave,k a y r,k a y r,,,,1934,,,
apinaye-1152_weave-1,,apinaye,1152_weave,y,y,,,,1934,,,
apinaye-1152_weave-2,,apinaye,1152_weave,y r,y r,,,,1934,,,
apinaye-1152_weave-3,,apinaye,1152_weave,k a y,k a y,,,,1934,,,
parkateje-1152_weave-1,,parkateje,1152_weave,h y,h y,,,,1934,,,
parkateje-1152_weave-2,,parkateje,1152_weave,h y r,h y r,,,,1934,,,
parkateje-1152_weave-3,,parkateje,1152_weave,k a h y,k a h y,,,,1934,,,
parkateje-1152_weave-4,,parkateje,1152_weave,k a h y r,k a h y r,,,,1934,,,
canelakraho-1152_weave-1,,canelakraho,1152_weave,h y,h y,,,,1934,,,
canelakraho-1152_weave-2,,canelakraho,1152_weave,h y r,h y r,,,,1934,,,
gaviaopyhcopji-1152_weave-1,,gaviaopyhcopji,1152_weave,h ə̤,h ə̤,,,,1934,,,
gaviaopyhcopji-1152_weave-2,,gaviaopyhcopji,1152_weave,h ə̤ r,h ə̤ r,,,,1934,,,
gaviaopyhcopji-1152_weave-3,,gaviaopyhcopji,1152_weave,k a h ə̤,k a h ə̤,,,,1934,,,
gaviaopyhcopji-1152_weave-4,,gaviaopyhcopji,1152_weave,k a h ə̤ r,k a h ə̤ r,,,,1934,,,
mebengokre-1488_makedeepcuts-1,,mebengokre,1488_makedeepcuts,j a y,j a y,,,,1064,,,
mebengokre-1488_makedeepcuts-2,,mebengokre,1488_makedeepcuts,j a y r,j a y r,,,,1064,,,
apinaye-1488_makedeepcuts-1,,apinaye,1488_makedeepcuts,j a y,j a y,,,,1064,,,
apinaye-1488_makedeepcuts-2,,apinaye,1488_makedeepcuts,j a y r,j a y r,,,,1064,,,
apinaye-1488_makedeepcuts-3,,apinaye,1488_makedeepcuts,j a y k,j a y k,,,,1064,,,
kisedje-1488_makedeepcuts-1,,kisedje,1488_makedeepcuts,j a s y,j a s y,,,,1064,,,
canelakraho-1488_makedeepcuts-1,,canelakraho,1488_makedeepcuts,j a h y,j a h y,,,,1064,,,
canelakraho-1488_makedeepcuts-2,,canelakraho,1488_makedeepcuts,j a h y r,j a h y r,,,,1064,,,
gaviaopyhcopji-1488_makedeepcuts-1,,gaviaopyhcopji,1488_makedeepcuts,j a h ə̤,j a h ə̤,,,,1064,,,
gaviaopyhcopji-1488_makedeepcuts-2,,gaviaopyhcopji,1488_makedeepcuts,j a h ə̤ r,j a h ə̤ r,,,,1064,,,
mebengokre-1224_washsoft-1,,mebengokre,1224_washsoft,k a ʔ õ,k a ʔ õ,,,,1921,,,
mebengokre-1224_washsoft-2,,mebengokre,1224_washsoft,k a ʔ õ ñ,k a ʔ õ ñ,,,,1921,,,
apinaye-1224_washsoft-1,,apinaye,1224_washsoft,k a ʔ õ,k a ʔ õ,,,,1921,,,
apinaye-1224_washsoft-2,,apinaye,1224_washsoft,k a ʔ õ ñ,k a ʔ õ ñ,,,,1921,,,
canelakraho-1224_washsoft-1,,canelakraho,1224_washsoft,k a ʔ h õ,k a ʔ h õ,,,,1921,,,
canelakraho-1224_washsoft-2,,canelakraho,1224_washsoft,k a ʔ h õ n,k a ʔ h õ n,,,,1921,,,
gaviaopyhcopji-1224_washsoft-1,,gaviaopyhcopji,1224_washsoft,k a ʔ h õ,k a ʔ h õ,,,,1921,,,
gaviaopyhcopji-1224_washsoft-2,,gaviaopyhcopji,1224_washsoft,k a ʔ h õ n,k a ʔ h õ n,,,,1921,,,
mebengokre-1242_washhard-1,,mebengokre,1242_washhard,k u ʔ õ,k u ʔ õ,,,,1920,,,
mebengokre-1242_washhard-2,,mebengokre,1242_washhard,k u ʔ õ ñ,k u ʔ õ ñ,,,,1920,,,
apinaye-1242_washhard-1,,apinaye,1242_washhard,k u ʔ õ,k u ʔ õ,,,,1920,,,
apinaye-1242_washhard-2,,apinaye,1242_washhard,k u ʔ õ ñ,k u ʔ õ ñ,,,,1920,,,
kisedje-1242_washhard-1,,kisedje,1242_washhard,k u s õ,k u s õ,,,,1920,,,
kisedje-1242_washhard-2,,kisedje,1242_washhard,k u s õ n,k u s õ n,,,,1920,,,
tapayuna-1242_washhard-1,,tapayuna,1242_washhard,k u t õ,k u t õ,,,,1920,,,
tapayuna-1242_washhard-2,,tapayuna,1242_washhard,k u t õ j,k u t õ j,,,,1920,,,
parkateje-1242_washhard-1,,parkateje,1242_washhard,k u h õ,k u h õ,,,,1920,,,
parkateje-1242_washhard-2,,parkateje,1242_washhard,k u h õ n,k u h õ n,,,,1920,,,
canelakraho-1242_washhard-1,,canelakraho,1242_washhard,k u ʔ h õ,k u ʔ h õ,,,,1920,,,
canelakraho-1242_washhard-2,,canelakraho,1242_washhard,k u ʔ h õ n,k u ʔ h õ n,,,,1920,,,
gaviaopyhcopji-1242_washhard-1,,gaviaopyhcopji,1242_washhard,k o̤ ʔ h õ,k o̤ ʔ h õ,,,,1920,,,
gaviaopyhcopji-1242_washhard-2,,gaviaopyhcopji,1242_washhard,k o̤ ʔ h õ n,k o̤ ʔ h õ n,,,,1920,,,
mebengokre-258_leaf-1,,mebengokre,258_leaf,ʔ ô,ʔ ô,,,,973,,,
apinaye-258_leaf-1,,apinaye,258_leaf,ô,ô,,,,973,,,
apinaye-258_leaf-2,,apinaye,258_leaf,ʔ ô,ʔ ô,,,,973,,,
kisedje-258_leaf-1,,kisedje,258_leaf,s ô,s ô,,,,973,,,
tapayuna-258_leaf-1,,tapayuna,258_leaf,t ô,t ô,,,,973,,,
parkateje-258_leaf-1,,parkateje,258_leaf,h ô,h ô,,,,973,,,
canelakraho-258_leaf-1,,canelakraho,258_leaf,h ô,h ô,,,,973,,,
gaviaopyhcopji-258_leaf-1,,gaviaopyhcopji,258_leaf,h u,h u,,,,973,,,
mebengokre-205_hair-1,,mebengokre,205_hair,ʔ ô,ʔ ô,,,,794,,,
apinaye-205_hair-1,,apinaye,205_hair,ô,ô,,,,794,,,
apinaye-205_hair-2,,apinaye,205_hair,ʔ ô,ʔ ô,,,,794,,,
kisedje-205_hair-1,,kisedje,205_hair,s ô,s ô,,,,794,,,
tapayuna-205_hair-1,,tapayuna,205_hair,t ô,t ô,,,,794,,,
parkateje-205_hair-1,,parkateje,205_hair,h ô,h ô,,,,794,,,
canelakraho-205_hair-1,,canelakraho,205_hair,h ô,h ô,,,,794,,,
gaviaopyhcopji-205_hair-1,,gaviaopyhcopji,205_hair,h u,h u,,,,794,,,
mebengokre-977_tonsure-1,,mebengokre,977_tonsure,i j ô,i j ô,,,,1822,,,
parkateje-977_tonsure-1,,parkateje,977_tonsure,h i h ô,h i h ô,,,,1823,,,
mebengokre-1074_eatsoftthing-1,,mebengokre,1074_eatsoftthing,ʔ ô,ʔ ô,,,,566,,,
mebengokre-1074_eatsoftthing-2,,mebengokre,1074_eatsoftthing,ʔ ô r,ʔ ô r,,,,566,,,
apinaye-1074_eatsoftthing-1,,apinaye,1074_eatsoftthing,ʔ ô,ʔ ô,,,,566,,,
apinaye-1074_eatsoftthing-2,,apinaye,1074_eatsoftthing,ʔ ô r,ʔ ô r,,,,566,,,
parkateje-1074_eatsoftthing-1,,parkateje,1074_eatsoftthing,h ô,h ô,,,,566,,,
parkateje-1074_eatsoftthing-2,,parkateje,1074_eatsoftthing,h ô r,h ô r,,,,566,,,
canelakraho-1074_eatsoftthing-1,,canelakraho,1074_eatsoftthing,h ô,h ô,,,,566,,,
canelakraho-1074_eatsoftthing-2,,canelakraho,1074_eatsoftthing,h ô r,h ô r,,,,566,,,
gaviaopyhcopji-1074_eatsoftthing-1,,gaviaopyhcopji,1074_eatsoftthing,h u,h u,,,,566,,,
gaviaopyhcopji-1074_eatsoftthing-2,,gaviaopyhcopji,1074_eatsoftthing,h u r,h u r,,,,566,,,
mebengokre-424_suck-1,,mebengokre,424_suck,k a ô,k a ô,,,,1708,,,
mebengokre-424_suck-2,,mebengokre,424_suck,k a ô r,k a ô r,,,,1708,,,
apinaye-424_suck-1,,apinaye,424_suck,k a ô,k a ô,,,,1708,,,
apinaye-424_suck-2,,apinaye,424_suck,k a ô r,k a ô r,,,,1708,,,
kisedje-1200_pray-1,,kisedje,1200_pray,k a s ô,k a s ô,,,,1339,,,
kisedje-424_suck-1,,kisedje,424_suck,k a s ô r,k a s ô r,,,,1708,,,
tapayuna-424_suck-1,,tapayuna,424_suck,k a t ô r,k a t ô r,,,,1708,,,
tapayuna-424_suck-2,,tapayuna,424_suck,katôtôr,katôtôr,,,,1708,,,
tapayuna-1494_kiss-1,,tapayuna,1494_kiss,k a t ô,k a t ô,,,,954,,,
tapayuna-1494_kiss-2,,tapayuna,1494_kiss,katôtô,katôtô,,,,955,,,
parkateje-424_suck-1,,parkateje,424_suck,k a h ô,k a h ô,,,,1708,,,
parkateje-424_suck-2,,parkateje,424_suck,k a h ô r,k a h ô r,,,,1708,,,
parkateje-424_suck-3,,parkateje,424_suck,kahôhô,kahôhô,,,,1708,,,
canelakraho-424_suck-1,,canelakraho,424_suck,k a h ô,k a h ô,,,,1708,,,
canelakraho-424_suck-2,,canelakraho,424_suck,k a h ô r,k a h ô r,,,,1708,,,
gaviaopyhcopji-424_suck-1,,gaviaopyhcopji,424_suck,k a h u,k a h u,,,,1708,,,
gaviaopyhcopji-424_suck-2,,gaviaopyhcopji,424_suck,k a h u r,k a h u r,,,,1708,,,
apinaye-835_breastfeed-1,,apinaye,835_breastfeed,p i j a ô,p i j a ô,,,,250,,,
apinaye-835_breastfeed-2,,apinaye,835_breastfeed,p i j a ô,p i j a ô,,,,250,,,
canelakraho-835_breastfeed-1,,canelakraho,835_breastfeed,p i j a h ô,p i j a h ô,,,,250,,,
canelakraho-835_breastfeed-2,,canelakraho,835_breastfeed,p i j a h ô r,p i j a h ô r,,,,250,,,
gaviaopyhcopji-835_breastfeed-1,,gaviaopyhcopji,835_breastfeed,p e̤ j a h u,p e̤ j a h u,,,,250,,,
gaviaopyhcopji-835_breastfeed-2,,gaviaopyhcopji,835_breastfeed,p e̤ j a h u r,p e̤ j a h u r,,,,250,,,
